type;gateway_eui;node_eui;snr;rssi;len;cr;datarate;time;data;timestamp;sf;bw;config;sf_category;time_minutes;time_diff_seconds;time_diff_seconds_within_config;temperature
24;0000B827EB24A52C;20;8;-83;50;5;SF9BW125;2025-07-05 00:24:22;"{""RSSI"": -83, ""SNR"": 8, ""TC"": 25.89}";2025-07-05 00:24:22;9;125;9_BW125_50B;MEAN-SF9;344.7;16.0;16.0;25.89
24;0000B827EB24A52C;20;7;-84;50;5;SF9BW125;2025-07-05 00:24:38;"{""RSSI"": -84, ""SNR"": 7, ""TC"": 26.46}";2025-07-05 00:24:38;9;125;9_BW125_50B;MEAN-SF9;344.96666666666664;16.0;16.0;26.46
24;0000B827EB24A52C;20;8;-82;50;5;SF9BW125;2025-07-05 00:24:54;"{""RSSI"": -82, ""SNR"": 8, ""TC"": 24.14}";2025-07-05 00:24:54;9;125;9_BW125_50B;MEAN-SF9;345.23333333333335;16.0;16.0;24.14
24;0000B827EB24A52C;20;7;-85;50;5;SF9BW125;2025-07-05 00:25:10;"{""RSSI"": -85, ""SNR"": 7, ""TC"": 23.38}";2025-07-05 00:25:10;9;125;9_BW125_50B;MEAN-SF9;345.5;16.0;16.0;23.38
24;0000B827EB24A52C;20;8;-83;50;5;SF9BW125;2025-07-05 00:25:25;"{""RSSI"": -83, ""SNR"": 8, ""TC"": 21.32}";2025-07-05 00:25:25;9;125;9_BW125_50B;MEAN-SF9;345.75;15.0;15.0;21.32
24;0000B827EB24A52C;20;8;-83;50;5;SF9BW125;2025-07-05 00:25:41;"{""RSSI"": -83, ""SNR"": 8, ""TC"": 23.15}";2025-07-05 00:25:41;9;125;9_BW125_50B;MEAN-SF9;346.01666666666665;16.0;16.0;23.15
24;0000B827EB24A52C;20;7;-82;50;5;SF9BW125;2025-07-05 00:25:57;"{""RSSI"": -82, ""SNR"": 7, ""TC"": 23.7}";2025-07-05 00:25:57;9;125;9_BW125_50B;MEAN-SF9;346.28333333333336;16.0;16.0;23.7
24;0000B827EB24A52C;20;7;-82;50;5;SF9BW125;2025-07-05 00:26:13;"{""RSSI"": -82, ""SNR"": 7, ""TC"": 25.95}";2025-07-05 00:26:13;9;125;9_BW125_50B;MEAN-SF9;346.55;16.0;16.0;25.95
24;0000B827EB24A52C;20;8;-82;50;5;SF9BW125;2025-07-05 00:26:29;"{""RSSI"": -82, ""SNR"": 8, ""TC"": 28.39}";2025-07-05 00:26:29;9;125;9_BW125_50B;MEAN-SF9;346.81666666666666;16.0;16.0;28.39
24;0000B827EB24A52C;20;7;-83;50;5;SF9BW125;2025-07-05 00:26:45;"{""RSSI"": -83, ""SNR"": 7, ""TC"": 25.9}";2025-07-05 00:26:45;9;125;9_BW125_50B;MEAN-SF9;347.0833333333333;16.0;16.0;25.9
24;0000B827EB24A52C;20;7;-82;50;5;SF9BW125;2025-07-05 00:27:01;"{""RSSI"": -82, ""SNR"": 7, ""TC"": 23.88}";2025-07-05 00:27:01;9;125;9_BW125_50B;MEAN-SF9;347.35;16.0;16.0;23.88
24;0000B827EB24A52C;20;7;-82;50;5;SF9BW125;2025-07-05 00:27:17;"{""RSSI"": -82, ""SNR"": 7, ""TC"": 28.85}";2025-07-05 00:27:17;9;125;9_BW125_50B;MEAN-SF9;347.6166666666667;16.0;16.0;28.85
24;0000B827EB24A52C;20;8;-82;50;5;SF9BW125;2025-07-05 00:27:33;"{""RSSI"": -82, ""SNR"": 8, ""TC"": 22.17}";2025-07-05 00:27:33;9;125;9_BW125_50B;MEAN-SF9;347.8833333333333;16.0;16.0;22.17
24;0000B827EB24A52C;20;7;-82;50;5;SF9BW125;2025-07-05 00:27:49;"{""RSSI"": -82, ""SNR"": 7, ""TC"": 25.02}";2025-07-05 00:27:49;9;125;9_BW125_50B;MEAN-SF9;348.15;16.0;16.0;25.02
24;0000B827EB24A52C;20;8;-82;50;5;SF9BW125;2025-07-05 00:28:05;"{""RSSI"": -82, ""SNR"": 8, ""TC"": 21.07}";2025-07-05 00:28:05;9;125;9_BW125_50B;MEAN-SF9;348.4166666666667;16.0;16.0;21.07
24;0000B827EB24A52C;20;8;-83;50;5;SF9BW125;2025-07-05 00:28:21;"{""RSSI"": -83, ""SNR"": 8, ""TC"": 24.67}";2025-07-05 00:28:21;9;125;9_BW125_50B;MEAN-SF9;348.68333333333334;16.0;16.0;24.67
24;0000B827EB24A52C;20;7;-83;50;5;SF9BW125;2025-07-05 00:28:37;"{""RSSI"": -83, ""SNR"": 7, ""TC"": 24.31}";2025-07-05 00:28:37;9;125;9_BW125_50B;MEAN-SF9;348.95;16.0;16.0;24.31
24;0000B827EB24A52C;20;8;-83;50;5;SF9BW125;2025-07-05 00:28:53;"{""RSSI"": -83, ""SNR"": 8, ""TC"": 27.87}";2025-07-05 00:28:53;9;125;9_BW125_50B;MEAN-SF9;349.21666666666664;16.0;16.0;27.87
24;0000B827EB24A52C;20;8;-82;50;5;SF9BW125;2025-07-05 00:29:09;"{""RSSI"": -82, ""SNR"": 8, ""TC"": 20.29}";2025-07-05 00:29:09;9;125;9_BW125_50B;MEAN-SF9;349.48333333333335;16.0;16.0;20.29
24;0000B827EB24A52C;20;8;-82;50;5;SF9BW125;2025-07-05 00:29:25;"{""RSSI"": -82, ""SNR"": 8, ""TC"": 20.0}";2025-07-05 00:29:25;9;125;9_BW125_50B;MEAN-SF9;349.75;16.0;16.0;20.0
24;0000B827EB24A52C;20;7;-83;50;5;SF9BW125;2025-07-05 00:29:41;"{""RSSI"": -83, ""SNR"": 7, ""TC"": 25.12}";2025-07-05 00:29:41;9;125;9_BW125_50B;MEAN-SF9;350.01666666666665;16.0;16.0;25.12
24;0000B827EB24A52C;20;8;-82;50;5;SF9BW125;2025-07-05 00:29:57;"{""RSSI"": -82, ""SNR"": 8, ""TC"": 20.38}";2025-07-05 00:29:57;9;125;9_BW125_50B;MEAN-SF9;350.28333333333336;16.0;16.0;20.38
24;0000B827EB24A52C;20;7;-83;50;5;SF9BW125;2025-07-05 00:30:13;"{""RSSI"": -83, ""SNR"": 7, ""TC"": 27.06}";2025-07-05 00:30:13;9;125;9_BW125_50B;MEAN-SF9;350.55;16.0;16.0;27.06
24;0000B827EB24A52C;20;7;-83;50;5;SF9BW125;2025-07-05 00:30:28;"{""RSSI"": -83, ""SNR"": 7, ""TC"": 22.76}";2025-07-05 00:30:28;9;125;9_BW125_50B;MEAN-SF9;350.8;15.0;15.0;22.76
24;0000B827EB24A52C;20;7;-83;50;5;SF9BW125;2025-07-05 00:30:44;"{""RSSI"": -83, ""SNR"": 7, ""TC"": 22.6}";2025-07-05 00:30:44;9;125;9_BW125_50B;MEAN-SF9;351.06666666666666;16.0;16.0;22.6
24;0000B827EB24A52C;20;8;-83;50;5;SF9BW125;2025-07-05 00:31:00;"{""RSSI"": -83, ""SNR"": 8, ""TC"": 25.35}";2025-07-05 00:31:00;9;125;9_BW125_50B;MEAN-SF9;351.3333333333333;16.0;16.0;25.35
24;0000B827EB24A52C;20;7;-84;50;5;SF9BW125;2025-07-05 00:31:16;"{""RSSI"": -84, ""SNR"": 7, ""TC"": 22.96}";2025-07-05 00:31:16;9;125;9_BW125_50B;MEAN-SF9;351.6;16.0;16.0;22.96
24;0000B827EB24A52C;20;8;-82;50;5;SF9BW125;2025-07-05 00:31:32;"{""RSSI"": -82, ""SNR"": 8, ""TC"": 23.86}";2025-07-05 00:31:32;9;125;9_BW125_50B;MEAN-SF9;351.8666666666667;16.0;16.0;23.86
24;0000B827EB24A52C;20;7;-82;50;5;SF9BW125;2025-07-05 00:31:48;"{""RSSI"": -82, ""SNR"": 7, ""TC"": 28.12}";2025-07-05 00:31:48;9;125;9_BW125_50B;MEAN-SF9;352.1333333333333;16.0;16.0;28.12
24;0000B827EB24A52C;20;8;-82;50;5;SF9BW125;2025-07-05 00:32:04;"{""RSSI"": -82, ""SNR"": 8, ""TC"": 22.42}";2025-07-05 00:32:04;9;125;9_BW125_50B;MEAN-SF9;352.4;16.0;16.0;22.42
24;0000B827EB24A52C;20;7;-84;50;5;SF9BW125;2025-07-05 00:32:20;"{""RSSI"": -84, ""SNR"": 7, ""TC"": 23.77}";2025-07-05 00:32:20;9;125;9_BW125_50B;MEAN-SF9;352.6666666666667;16.0;16.0;23.77
24;0000B827EB24A52C;20;6;-85;50;5;SF9BW125;2025-07-05 00:32:36;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 21.92}";2025-07-05 00:32:36;9;125;9_BW125_50B;MEAN-SF9;352.93333333333334;16.0;16.0;21.92
24;0000B827EB24A52C;20;7;-84;50;5;SF9BW125;2025-07-05 00:32:52;"{""RSSI"": -84, ""SNR"": 7, ""TC"": 20.95}";2025-07-05 00:32:52;9;125;9_BW125_50B;MEAN-SF9;353.2;16.0;16.0;20.95
24;0000B827EB24A52C;20;8;-83;50;5;SF9BW125;2025-07-05 00:33:08;"{""RSSI"": -83, ""SNR"": 8, ""TC"": 25.93}";2025-07-05 00:33:08;9;125;9_BW125_50B;MEAN-SF9;353.46666666666664;16.0;16.0;25.93
24;0000B827EB24A52C;20;7;-84;50;5;SF9BW125;2025-07-05 00:33:24;"{""RSSI"": -84, ""SNR"": 7, ""TC"": 23.77}";2025-07-05 00:33:24;9;125;9_BW125_50B;MEAN-SF9;353.73333333333335;16.0;16.0;23.77
24;0000B827EB24A52C;20;7;-82;50;5;SF9BW125;2025-07-05 00:33:40;"{""RSSI"": -82, ""SNR"": 7, ""TC"": 27.19}";2025-07-05 00:33:40;9;125;9_BW125_50B;MEAN-SF9;354.0;16.0;16.0;27.19
24;0000B827EB24A52C;20;8;-82;50;5;SF9BW125;2025-07-05 00:33:56;"{""RSSI"": -82, ""SNR"": 8, ""TC"": 22.39}";2025-07-05 00:33:56;9;125;9_BW125_50B;MEAN-SF9;354.26666666666665;16.0;16.0;22.39
24;0000B827EB24A52C;20;7;-83;50;5;SF9BW125;2025-07-05 00:34:12;"{""RSSI"": -83, ""SNR"": 7, ""TC"": 20.54}";2025-07-05 00:34:12;9;125;9_BW125_50B;MEAN-SF9;354.53333333333336;16.0;16.0;20.54
24;0000B827EB24A52C;20;6;-85;50;5;SF9BW125;2025-07-05 00:34:28;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 27.34}";2025-07-05 00:34:28;9;125;9_BW125_50B;MEAN-SF9;354.8;16.0;16.0;27.34
24;0000B827EB24A52C;20;7;-84;50;5;SF9BW125;2025-07-05 00:34:44;"{""RSSI"": -84, ""SNR"": 7, ""TC"": 28.81}";2025-07-05 00:34:44;9;125;9_BW125_50B;MEAN-SF9;355.06666666666666;16.0;16.0;28.81
24;0000B827EB24A52C;20;7;-83;50;5;SF9BW125;2025-07-05 00:35:00;"{""RSSI"": -83, ""SNR"": 7, ""TC"": 26.2}";2025-07-05 00:35:00;9;125;9_BW125_50B;MEAN-SF9;355.3333333333333;16.0;16.0;26.2
24;0000B827EB24A52C;20;7;-85;50;5;SF9BW125;2025-07-05 00:35:15;"{""RSSI"": -85, ""SNR"": 7, ""TC"": 26.67}";2025-07-05 00:35:15;9;125;9_BW125_50B;MEAN-SF9;355.5833333333333;15.0;15.0;26.67
24;0000B827EB24A52C;20;8;-82;50;5;SF9BW125;2025-07-05 00:35:31;"{""RSSI"": -82, ""SNR"": 8, ""TC"": 20.44}";2025-07-05 00:35:31;9;125;9_BW125_50B;MEAN-SF9;355.85;16.0;16.0;20.44
24;0000B827EB24A52C;20;6;-86;50;5;SF9BW125;2025-07-05 00:35:47;"{""RSSI"": -86, ""SNR"": 6, ""TC"": 22.78}";2025-07-05 00:35:47;9;125;9_BW125_50B;MEAN-SF9;356.1166666666667;16.0;16.0;22.78
24;0000B827EB24A52C;20;6;-85;50;5;SF9BW125;2025-07-05 00:36:03;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 28.51}";2025-07-05 00:36:03;9;125;9_BW125_50B;MEAN-SF9;356.3833333333333;16.0;16.0;28.51
24;0000B827EB24A52C;20;6;-85;50;5;SF9BW125;2025-07-05 00:36:19;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 23.65}";2025-07-05 00:36:19;9;125;9_BW125_50B;MEAN-SF9;356.65;16.0;16.0;23.65
24;0000B827EB24A52C;20;5;-86;50;5;SF9BW125;2025-07-05 00:36:35;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 23.64}";2025-07-05 00:36:35;9;125;9_BW125_50B;MEAN-SF9;356.9166666666667;16.0;16.0;23.64
24;0000B827EB24A52C;20;7;-85;50;5;SF9BW125;2025-07-05 00:36:51;"{""RSSI"": -85, ""SNR"": 7, ""TC"": 27.84}";2025-07-05 00:36:51;9;125;9_BW125_50B;MEAN-SF9;357.18333333333334;16.0;16.0;27.84
24;0000B827EB24A52C;20;6;-88;50;5;SF9BW125;2025-07-05 00:37:07;"{""RSSI"": -88, ""SNR"": 6, ""TC"": 28.55}";2025-07-05 00:37:07;9;125;9_BW125_50B;MEAN-SF9;357.45;16.0;16.0;28.55
24;0000B827EB24A52C;20;7;-87;50;5;SF9BW125;2025-07-05 00:37:23;"{""RSSI"": -87, ""SNR"": 7, ""TC"": 28.47}";2025-07-05 00:37:23;9;125;9_BW125_50B;MEAN-SF9;357.71666666666664;16.0;16.0;28.47
24;0000B827EB24A52C;20;5;-86;50;5;SF9BW125;2025-07-05 00:37:39;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 26.54}";2025-07-05 00:37:39;9;125;9_BW125_50B;MEAN-SF9;357.98333333333335;16.0;16.0;26.54
24;0000B827EB24A52C;20;7;-83;50;5;SF9BW125;2025-07-05 00:37:55;"{""RSSI"": -83, ""SNR"": 7, ""TC"": 24.56}";2025-07-05 00:37:55;9;125;9_BW125_50B;MEAN-SF9;358.25;16.0;16.0;24.56
24;0000B827EB24A52C;20;7;-84;50;5;SF9BW125;2025-07-05 00:38:11;"{""RSSI"": -84, ""SNR"": 7, ""TC"": 23.62}";2025-07-05 00:38:11;9;125;9_BW125_50B;MEAN-SF9;358.51666666666665;16.0;16.0;23.62
24;0000B827EB24A52C;20;7;-81;50;5;SF9BW125;2025-07-05 00:38:27;"{""RSSI"": -81, ""SNR"": 7, ""TC"": 28.56}";2025-07-05 00:38:27;9;125;9_BW125_50B;MEAN-SF9;358.78333333333336;16.0;16.0;28.56
24;0000B827EB24A52C;20;7;-84;50;5;SF9BW125;2025-07-05 00:38:43;"{""RSSI"": -84, ""SNR"": 7, ""TC"": 26.95}";2025-07-05 00:38:43;9;125;9_BW125_50B;MEAN-SF9;359.05;16.0;16.0;26.95
24;0000B827EB24A52C;20;7;-87;50;5;SF9BW125;2025-07-05 00:38:59;"{""RSSI"": -87, ""SNR"": 7, ""TC"": 20.98}";2025-07-05 00:38:59;9;125;9_BW125_50B;MEAN-SF9;359.31666666666666;16.0;16.0;20.98
24;0000B827EB24A52C;20;7;-81;50;5;SF9BW125;2025-07-05 00:39:15;"{""RSSI"": -81, ""SNR"": 7, ""TC"": 24.36}";2025-07-05 00:39:15;9;125;9_BW125_50B;MEAN-SF9;359.5833333333333;16.0;16.0;24.36
24;0000B827EB24A52C;20;8;-83;50;5;SF9BW125;2025-07-05 00:39:31;"{""RSSI"": -83, ""SNR"": 8, ""TC"": 25.84}";2025-07-05 00:39:31;9;125;9_BW125_50B;MEAN-SF9;359.85;16.0;16.0;25.84
24;0000B827EB24A52C;20;8;-82;50;5;SF9BW125;2025-07-05 00:39:47;"{""RSSI"": -82, ""SNR"": 8, ""TC"": 20.7}";2025-07-05 00:39:47;9;125;9_BW125_50B;MEAN-SF9;360.1166666666667;16.0;16.0;20.7
24;0000B827EB24A52C;20;8;-82;50;5;SF9BW125;2025-07-05 00:40:02;"{""RSSI"": -82, ""SNR"": 8, ""TC"": 27.05}";2025-07-05 00:40:02;9;125;9_BW125_50B;MEAN-SF9;360.3666666666667;15.0;15.0;27.05
24;0000B827EB24A52C;20;8;-81;50;5;SF9BW125;2025-07-05 00:40:18;"{""RSSI"": -81, ""SNR"": 8, ""TC"": 28.53}";2025-07-05 00:40:18;9;125;9_BW125_50B;MEAN-SF9;360.6333333333333;16.0;16.0;28.53
24;0000B827EB24A52C;20;7;-82;50;5;SF9BW125;2025-07-05 00:40:34;"{""RSSI"": -82, ""SNR"": 7, ""TC"": 21.54}";2025-07-05 00:40:34;9;125;9_BW125_50B;MEAN-SF9;360.9;16.0;16.0;21.54
24;0000B827EB24A52C;20;7;-83;50;5;SF9BW125;2025-07-05 00:40:50;"{""RSSI"": -83, ""SNR"": 7, ""TC"": 26.79}";2025-07-05 00:40:50;9;125;9_BW125_50B;MEAN-SF9;361.1666666666667;16.0;16.0;26.79
24;0000B827EB24A52C;20;7;-85;50;5;SF9BW125;2025-07-05 00:41:06;"{""RSSI"": -85, ""SNR"": 7, ""TC"": 20.14}";2025-07-05 00:41:06;9;125;9_BW125_50B;MEAN-SF9;361.43333333333334;16.0;16.0;20.14
24;0000B827EB24A52C;20;6;-84;50;5;SF9BW125;2025-07-05 00:41:22;"{""RSSI"": -84, ""SNR"": 6, ""TC"": 27.34}";2025-07-05 00:41:22;9;125;9_BW125_50B;MEAN-SF9;361.7;16.0;16.0;27.34
24;0000B827EB24A52C;20;8;-83;50;5;SF9BW125;2025-07-05 00:41:38;"{""RSSI"": -83, ""SNR"": 8, ""TC"": 21.88}";2025-07-05 00:41:38;9;125;9_BW125_50B;MEAN-SF9;361.96666666666664;16.0;16.0;21.88
24;0000B827EB24A52C;20;7;-84;50;5;SF9BW125;2025-07-05 00:41:54;"{""RSSI"": -84, ""SNR"": 7, ""TC"": 21.82}";2025-07-05 00:41:54;9;125;9_BW125_50B;MEAN-SF9;362.23333333333335;16.0;16.0;21.82
24;0000B827EB24A52C;20;7;-83;50;5;SF9BW125;2025-07-05 00:42:10;"{""RSSI"": -83, ""SNR"": 7, ""TC"": 22.0}";2025-07-05 00:42:10;9;125;9_BW125_50B;MEAN-SF9;362.5;16.0;16.0;22.0
24;0000B827EB24A52C;20;8;-83;50;5;SF9BW125;2025-07-05 00:42:26;"{""RSSI"": -83, ""SNR"": 8, ""TC"": 28.04}";2025-07-05 00:42:26;9;125;9_BW125_50B;MEAN-SF9;362.76666666666665;16.0;16.0;28.04
24;0000B827EB24A52C;20;7;-82;50;5;SF9BW125;2025-07-05 00:42:42;"{""RSSI"": -82, ""SNR"": 7, ""TC"": 25.73}";2025-07-05 00:42:42;9;125;9_BW125_50B;MEAN-SF9;363.03333333333336;16.0;16.0;25.73
24;0000B827EB24A52C;20;6;-88;50;5;SF9BW125;2025-07-05 00:42:58;"{""RSSI"": -88, ""SNR"": 6, ""TC"": 22.95}";2025-07-05 00:42:58;9;125;9_BW125_50B;MEAN-SF9;363.3;16.0;16.0;22.95
24;0000B827EB24A52C;20;5;-90;50;5;SF9BW125;2025-07-05 00:43:14;"{""RSSI"": -90, ""SNR"": 5, ""TC"": 20.93}";2025-07-05 00:43:14;9;125;9_BW125_50B;MEAN-SF9;363.56666666666666;16.0;16.0;20.93
24;0000B827EB24A52C;20;5;-85;50;5;SF9BW125;2025-07-05 00:43:30;"{""RSSI"": -85, ""SNR"": 5, ""TC"": 24.04}";2025-07-05 00:43:30;9;125;9_BW125_50B;MEAN-SF9;363.8333333333333;16.0;16.0;24.04
24;0000B827EB24A52C;20;7;-83;50;5;SF9BW125;2025-07-05 00:43:46;"{""RSSI"": -83, ""SNR"": 7, ""TC"": 26.48}";2025-07-05 00:43:46;9;125;9_BW125_50B;MEAN-SF9;364.1;16.0;16.0;26.48
24;0000B827EB24A52C;20;8;-83;50;5;SF9BW125;2025-07-05 00:44:02;"{""RSSI"": -83, ""SNR"": 8, ""TC"": 25.07}";2025-07-05 00:44:02;9;125;9_BW125_50B;MEAN-SF9;364.3666666666667;16.0;16.0;25.07
24;0000B827EB24A52C;20;7;-88;50;5;SF9BW125;2025-07-05 00:44:18;"{""RSSI"": -88, ""SNR"": 7, ""TC"": 26.32}";2025-07-05 00:44:18;9;125;9_BW125_50B;MEAN-SF9;364.6333333333333;16.0;16.0;26.32
24;0000B827EB24A52C;20;5;-85;50;5;SF9BW125;2025-07-05 00:44:34;"{""RSSI"": -85, ""SNR"": 5, ""TC"": 20.36}";2025-07-05 00:44:34;9;125;9_BW125_50B;MEAN-SF9;364.9;16.0;16.0;20.36
24;0000B827EB24A52C;20;6;-86;50;5;SF9BW125;2025-07-05 00:44:50;"{""RSSI"": -86, ""SNR"": 6, ""TC"": 22.81}";2025-07-05 00:44:50;9;125;9_BW125_50B;MEAN-SF9;365.1666666666667;16.0;16.0;22.81
24;0000B827EB24A52C;20;7;-84;50;5;SF9BW125;2025-07-05 00:45:05;"{""RSSI"": -84, ""SNR"": 7, ""TC"": 23.05}";2025-07-05 00:45:05;9;125;9_BW125_50B;MEAN-SF9;365.4166666666667;15.0;15.0;23.05
24;0000B827EB24A52C;20;7;-84;50;5;SF9BW125;2025-07-05 00:45:21;"{""RSSI"": -84, ""SNR"": 7, ""TC"": 20.04}";2025-07-05 00:45:21;9;125;9_BW125_50B;MEAN-SF9;365.68333333333334;16.0;16.0;20.04
24;0000B827EB24A52C;20;8;-83;50;5;SF9BW125;2025-07-05 00:45:37;"{""RSSI"": -83, ""SNR"": 8, ""TC"": 28.04}";2025-07-05 00:45:37;9;125;9_BW125_50B;MEAN-SF9;365.95;16.0;16.0;28.04
24;0000B827EB24A52C;20;7;-83;50;5;SF9BW125;2025-07-05 00:45:53;"{""RSSI"": -83, ""SNR"": 7, ""TC"": 25.23}";2025-07-05 00:45:53;9;125;9_BW125_50B;MEAN-SF9;366.21666666666664;16.0;16.0;25.23
24;0000B827EB24A52C;20;8;-83;50;5;SF9BW125;2025-07-05 00:46:09;"{""RSSI"": -83, ""SNR"": 8, ""TC"": 20.44}";2025-07-05 00:46:09;9;125;9_BW125_50B;MEAN-SF9;366.48333333333335;16.0;16.0;20.44
24;0000B827EB24A52C;20;8;-83;50;5;SF9BW125;2025-07-05 00:46:25;"{""RSSI"": -83, ""SNR"": 8, ""TC"": 23.51}";2025-07-05 00:46:25;9;125;9_BW125_50B;MEAN-SF9;366.75;16.0;16.0;23.51
24;0000B827EB24A52C;20;7;-84;50;5;SF9BW125;2025-07-05 00:46:41;"{""RSSI"": -84, ""SNR"": 7, ""TC"": 20.87}";2025-07-05 00:46:41;9;125;9_BW125_50B;MEAN-SF9;367.01666666666665;16.0;16.0;20.87
24;0000B827EB24A52C;20;7;-84;50;5;SF9BW125;2025-07-05 00:46:57;"{""RSSI"": -84, ""SNR"": 7, ""TC"": 23.92}";2025-07-05 00:46:57;9;125;9_BW125_50B;MEAN-SF9;367.28333333333336;16.0;16.0;23.92
24;0000B827EB24A52C;20;7;-82;50;5;SF9BW125;2025-07-05 00:47:13;"{""RSSI"": -82, ""SNR"": 7, ""TC"": 26.92}";2025-07-05 00:47:13;9;125;9_BW125_50B;MEAN-SF9;367.55;16.0;16.0;26.92
24;0000B827EB24A52C;20;7;-82;50;5;SF9BW125;2025-07-05 00:47:29;"{""RSSI"": -82, ""SNR"": 7, ""TC"": 22.79}";2025-07-05 00:47:29;9;125;9_BW125_50B;MEAN-SF9;367.81666666666666;16.0;16.0;22.79
24;0000B827EB24A52C;20;7;-84;50;5;SF9BW125;2025-07-05 00:47:45;"{""RSSI"": -84, ""SNR"": 7, ""TC"": 26.8}";2025-07-05 00:47:45;9;125;9_BW125_50B;MEAN-SF9;368.0833333333333;16.0;16.0;26.8
24;0000B827EB24A52C;20;8;-84;80;5;SF9BW125;2025-07-05 00:50:56;"{""RSSI"": -84, ""SNR"": 8, ""TC"": 27.19}";2025-07-05 00:50:56;9;125;9_BW125_80B;MEAN-SF9;371.26666666666665;29.0;0.0;27.19
24;0000B827EB24A52C;20;8;-83;80;5;SF9BW125;2025-07-05 00:51:12;"{""RSSI"": -83, ""SNR"": 8, ""TC"": 21.27}";2025-07-05 00:51:12;9;125;9_BW125_80B;MEAN-SF9;371.53333333333336;16.0;16.0;21.27
24;0000B827EB24A52C;20;7;-84;80;5;SF9BW125;2025-07-05 00:51:28;"{""RSSI"": -84, ""SNR"": 7, ""TC"": 20.65}";2025-07-05 00:51:28;9;125;9_BW125_80B;MEAN-SF9;371.8;16.0;16.0;20.65
24;0000B827EB24A52C;20;8;-83;80;5;SF9BW125;2025-07-05 00:51:44;"{""RSSI"": -83, ""SNR"": 8, ""TC"": 27.72}";2025-07-05 00:51:44;9;125;9_BW125_80B;MEAN-SF9;372.06666666666666;16.0;16.0;27.72
24;0000B827EB24A52C;20;7;-83;80;5;SF9BW125;2025-07-05 00:52:00;"{""RSSI"": -83, ""SNR"": 7, ""TC"": 27.82}";2025-07-05 00:52:00;9;125;9_BW125_80B;MEAN-SF9;372.3333333333333;16.0;16.0;27.82
24;0000B827EB24A52C;20;6;-85;80;5;SF9BW125;2025-07-05 00:52:16;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 23.76}";2025-07-05 00:52:16;9;125;9_BW125_80B;MEAN-SF9;372.6;16.0;16.0;23.76
24;0000B827EB24A52C;20;6;-85;80;5;SF9BW125;2025-07-05 00:52:32;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 20.85}";2025-07-05 00:52:32;9;125;9_BW125_80B;MEAN-SF9;372.8666666666667;16.0;16.0;20.85
24;0000B827EB24A52C;20;6;-85;80;5;SF9BW125;2025-07-05 00:52:48;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 25.09}";2025-07-05 00:52:48;9;125;9_BW125_80B;MEAN-SF9;373.1333333333333;16.0;16.0;25.09
24;0000B827EB24A52C;20;6;-85;80;5;SF9BW125;2025-07-05 00:53:04;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 24.98}";2025-07-05 00:53:04;9;125;9_BW125_80B;MEAN-SF9;373.4;16.0;16.0;24.98
24;0000B827EB24A52C;20;5;-87;80;5;SF9BW125;2025-07-05 00:53:21;"{""RSSI"": -87, ""SNR"": 5, ""TC"": 20.0}";2025-07-05 00:53:21;9;125;9_BW125_80B;MEAN-SF9;373.68333333333334;17.0;17.0;20.0
24;0000B827EB24A52C;20;7;-84;80;5;SF9BW125;2025-07-05 00:53:37;"{""RSSI"": -84, ""SNR"": 7, ""TC"": 22.02}";2025-07-05 00:53:37;9;125;9_BW125_80B;MEAN-SF9;373.95;16.0;16.0;22.02
24;0000B827EB24A52C;20;6;-85;80;5;SF9BW125;2025-07-05 00:53:53;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 27.18}";2025-07-05 00:53:53;9;125;9_BW125_80B;MEAN-SF9;374.21666666666664;16.0;16.0;27.18
24;0000B827EB24A52C;20;7;-85;80;5;SF9BW125;2025-07-05 00:54:09;"{""RSSI"": -85, ""SNR"": 7, ""TC"": 28.55}";2025-07-05 00:54:09;9;125;9_BW125_80B;MEAN-SF9;374.48333333333335;16.0;16.0;28.55
24;0000B827EB24A52C;20;6;-85;80;5;SF9BW125;2025-07-05 00:54:25;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 21.0}";2025-07-05 00:54:25;9;125;9_BW125_80B;MEAN-SF9;374.75;16.0;16.0;21.0
24;0000B827EB24A52C;20;7;-84;80;5;SF9BW125;2025-07-05 00:54:41;"{""RSSI"": -84, ""SNR"": 7, ""TC"": 23.84}";2025-07-05 00:54:41;9;125;9_BW125_80B;MEAN-SF9;375.01666666666665;16.0;16.0;23.84
24;0000B827EB24A52C;20;7;-84;80;5;SF9BW125;2025-07-05 00:54:57;"{""RSSI"": -84, ""SNR"": 7, ""TC"": 24.22}";2025-07-05 00:54:57;9;125;9_BW125_80B;MEAN-SF9;375.28333333333336;16.0;16.0;24.22
